trade_id,qty,price,side,type,fee_paid,pside,long_psize,long_pprice,shrt_psize,shrt_pprice,pnl,liq_price,liq_diff,equity,pnl_plus_fees_cumsum,loss_cumsum,profit_cumsum,fee_paid_cumsum,available_margin,balance,timestamp,progress,drawdown,balance_starting_balance_ratio,equity_starting_balance_ratio,equity_balance_ratio,gain,n_days,average_daily_gain,hours_since_long_pos_change,hours_since_shrt_pos_change,hours_since_pos_change_max
37146,2043.0,0.40975,buy,initial_long_entry,-0.15068146500000001,long,2043.0,0.40975,-0.0,0.41276,0.0,0.0,1.0,1218.8328549865998,18.85328498659989,0.0,20.496199999999895,-1.6429150134000001,939.7931049865999,1218.8532849866,1614572005603.0,0.0021808144454856858,1.6761937386800276e-05,1.0157110708221668,1.0156940458221666,0.9999832383435711,1.0156940458221666,0.16394344907407407,0.0,0.0,0.6013819444444445,0.6013819444444445
42552,-2043.0,0.41178,sel,long_close,-0.1514279772,long,0.0,0.40975,-0.0,0.41276,4.147289999999952,0.0,1.0,1222.8491470094,22.84914700939984,0.0,24.643489999999847,-1.7943429906000001,1222.8491470094,1222.8491470094,1614574216992.0,0.002498196744852929,0.0,1.0190409558411666,1.0190409558411666,1.0,1.0190409558411666,0.18953822916666666,0.0,0.0,1.2156566666666666,1.2156566666666666
42868,-2034.0,0.41334,sel,initial_shrt_entry,-0.1513320408,shrt,0.0,0.40975,-2034.0,0.41334,0.0,1.0084931448718701,1.4398043906419986,1222.6774749685999,22.69781496859984,0.0,24.643489999999847,-1.9456750314000002,942.4329549685999,1222.6978149686,1614574259113.0,0.0025167488733398046,1.66356217534434e-05,1.0189148458071666,1.0188978958071666,0.9999833646549858,1.0188978958071666,0.19002574074074075,0.0,0.011700277777777778,0.0,0.011700277777777778
44637,2034.0,0.41129,buy,shrt_close,-0.1505814948,shrt,0.0,0.40975,-0.0,0.41334,4.169699999999993,0.0,1.0,1226.7169334737998,26.716933473799834,0.0,28.81318999999984,-2.0962565262000004,1226.7169334737998,1226.7169334737998,1614574847990.0,0.002620605567305889,0.0,1.0222641112281665,1.0222641112281665,1.0,1.0222641112281665,0.19684144675925927,0.0,0.17527722222222222,0.0,0.17527722222222222
46793,2059.0,0.40914,buy,initial_long_entry,-0.1516354668,long,2059.0,0.40914,-0.0,0.41334,0.0,0.0,1.0,1226.5447080069998,26.565298006999836,0.0,28.81318999999984,-2.2478919930000005,945.7382880069998,1226.565298007,1614576120740.0,0.00274718274774166,1.6786995097423155e-05,1.0221377483391665,1.0221205900058332,0.999983213286701,1.0221205900058332,0.21157234953703705,0.0,0.0,0.35354166666666664,0.35354166666666664
58108,2717.0,0.40208,buy,long_reentry,-0.1966412448,long,4776.0,0.40512366415410384,-0.0,0.41334,0.0,0.14920033643928057,0.6289195004867794,1211.7843567621999,26.368656762199837,0.0,28.81318999999984,-2.4445332378000004,566.8274834288666,1226.3686567621999,1614581043537.0,0.003411478107960002,0.012035392203748345,1.0219738806351666,1.0098202973018333,0.9881077358593746,1.0098202973018333,0.26854916666666667,0.0,0.0,1.7209852777777779,1.7209852777777779
71365,-2069.0,0.40713,sel,long_close,-0.1516233546,long,2707.0,0.40512366415410384,-0.0,0.41334,4.151108865159149,0.0,1.0,1235.8263634076,30.368142272758988,0.0,32.96429886515899,-2.5961565924000003,870.2697771192136,1230.368142272759,1614585673610.0,0.00418978686539832,0.0044166569806705445,1.0253067852272992,1.0298553028396666,1.0044362503768656,1.0298553028396666,0.322137974537037,0.0,0.0,3.0071166666666667,3.0071166666666667
71498,-2707.0,0.40713,sel,long_close,-0.19837816379999998,long,0.0,0.40512366415410384,-0.0,0.41334,5.431151134840896,0.0,1.0,1235.6009152438,35.60091524379988,0.0,38.39544999999988,-2.7945347562000005,1235.6009152438,1235.6009152438,1614585696034.0,0.004197595197957669,0.0,1.0296674293698334,1.0296674293698334,1.0,1.0296674293698334,0.3223975115740741,0.0,0.0,3.0133455555555555,3.0133455555555555
74191,-2072.0,0.40959,sel,initial_shrt_entry,-0.1527606864,shrt,0.0,0.40512366415410384,-2072.0,0.40959,0.0,0.9999229503499275,1.4412181405027524,1235.4274345574001,35.44815455739988,0.0,38.39544999999988,-2.9472954426000006,952.5372745574002,1235.4481545574001,1614586624489.0,0.004355699254967656,1.6771523296636234e-05,1.0295401287978334,1.0295228621311667,0.9999832287579826,1.0295228621311667,0.33314351851851853,0.0,0.25790416666666666,0.0,0.25790416666666666
84976,-2735.0,0.4164,sel,shrt_reentry,-0.20499372000000002,shrt,0.0,0.40512366415410384,-4807.0,0.41346463074682754,0.0,0.6664760003650657,0.6005283263251741,1221.0847708374001,35.243160837399884,0.0,38.39544999999988,-3.1522891626000007,558.5766108374002,1235.2431608374002,1614589733345.0,0.004988878703483327,0.01159492800019974,1.0293693006978335,1.0175706423645001,0.9885379733732735,1.0175706423645001,0.36912564814814813,0.0,1.1214752777777777,0.0,1.1214752777777777
95524,2060.0,0.41142,buy,shrt_close,-0.15255453600000002,shrt,0.0,0.40512366415410384,-2747.0,0.41346463074682754,4.211939338464724,0.8579865913723829,1.0854782124216302,1244.9466163014004,39.302545639864604,0.0,42.60738933846461,-3.304843698600001,866.3508360808887,1239.302545639865,1614593274314.0,0.005608144055633841,0.004533584482765427,1.0327521213665543,1.0374555135845003,1.0045542314759155,1.0374555135845003,0.41010908564814813,0.0,2.105077777777778,0.0,2.105077777777778
95550,2747.0,0.41142,buy,shrt_close,-0.20343073320000002,shrt,0.0,0.40512366415410384,-0.0,0.41346463074682754,5.616600661535242,0.0,1.0,1244.7157155682003,44.71571556819985,0.0,48.22398999999985,-3.5082744318000008,1244.7157155682003,1244.7157155682003,1614593278237.0,0.005609670496585293,0.0,1.0372630963068337,1.0372630963068337,1.0,1.0372630963068337,0.41015449074074073,0.0,2.1061675,0.0,2.1061675
96106,-2067.0,0.41375,sel,initial_shrt_entry,-0.15393982500000003,shrt,0.0,0.40512366415410384,-2067.0,0.41375,0.0,1.0098754187829964,1.4406685327186517,1244.5204357432006,44.561775743199846,0.0,48.22398999999985,-3.662214256800001,959.4466857432005,1244.5617757432003,1614593431252.0,0.005642312849239416,3.321761444204516e-05,1.0371348131193336,1.0371003631193338,0.9999667834889312,1.0371003631193338,0.41192549768518516,0.0,2.1486716666666665,0.0,2.1486716666666665
98156,2067.0,0.4117,buy,shrt_close,-0.153177102,shrt,0.0,0.40512366415410384,-0.0,0.41375,4.237349999999992,0.0,1.0,1248.6459486412002,48.64594864119984,0.0,52.46133999999984,-3.815391358800001,1248.6459486412002,1248.6459486412002,1614594358014.0,0.005762666847334652,0.0,1.0405382905343334,1.0405382905343334,1.0,1.0405382905343334,0.4226519097222222,0.0,2.4061055555555555,0.0,2.4061055555555555
100655,-2072.0,0.41396,sel,initial_shrt_entry,-0.1543905216,shrt,0.0,0.40512366415410384,-2072.0,0.41396,0.0,1.0105252023770506,1.441000054053458,1248.4501181196003,48.49155811959984,0.0,52.46133999999984,-3.9697818804000007,962.541744786267,1248.4915581196003,1614595464193.0,0.005909381306476114,3.319315637727068e-05,1.0404096317663336,1.0403750984330002,0.9999668079453717,1.0403750984330002,0.4354549074074074,0.0,2.7133775,0.0,2.7133775
124177,-2735.0,0.42096,sel,shrt_reentry,-0.207238608,shrt,0.0,0.40512366415410384,-4807.0,0.417942733513626,0.0,0.6736246300271185,0.6001725301734533,1233.732249511601,48.28431951159984,0.0,52.46133999999984,-4.177020488400001,564.0486761782676,1248.2843195116004,1614603986526.0,0.007290340693401067,0.011795160583473642,1.0402369329263337,1.028110207926334,0.9883423433487548,1.028110207926334,0.5340930208333333,1.0532762074449629,5.080692222222222,0.0,5.080692222222222
133770,2061.0,0.41587,buy,shrt_close,-0.1542794526,shrt,0.0,0.40512366415410384,-2746.0,0.417942733513626,4.271903771583121,0.8673215860481746,1.0855593960809262,1258.0936700590007,52.40194383058296,0.0,56.73324377158296,-4.331299941000001,875.5367546495283,1252.4019438305836,1614607161603.0,0.00785353869521941,0.0045240878035338866,1.0436682865254863,1.048411391715834,1.004544648190986,1.048411391715834,0.5708415972222223,1.086344263993273,5.962658055555556,0.0,5.962658055555556
133809,2746.0,0.41587,buy,shrt_close,-0.2055562236,shrt,0.0,0.40512366415410384,-0.0,0.417942733513626,5.6917262284169094,0.0,1.0,1257.8881138354004,57.888113835399864,0.0,62.424969999999874,-4.536856164600001,1257.8881138354004,1257.8881138354004,1614607165629.0,0.007855828356646588,0.0,1.0482400948628336,1.0482400948628336,1.0,1.0482400948628336,0.5708881944444445,1.0860260321754518,5.963776388888889,0.0,5.963776388888889
134688,2087.0,0.41393,buy,initial_long_entry,-0.1554969438,long,2087.0,0.41393,-0.0,0.417942733513626,0.0,0.0,1.0,1257.6908768916003,57.73261689159986,0.0,62.424969999999874,-4.692353108400002,969.7335735582669,1257.7326168916004,1614607304313.0,0.00790743380265913,3.318780533995681e-05,1.0481105140763336,1.0480757307430002,0.999966813296054,1.0480757307430002,0.5724933333333333,1.0854774096609052,0.0,0.03852333333333333,0.03852333333333333
135641,-2087.0,0.41598,sel,long_close,-0.1562670468,long,0.0,0.41393,-0.0,0.417942733513626,4.2783499999999925,0.0,1.0,1261.8546998448005,61.85469984479985,0.0,66.70331999999986,-4.848620155200002,1261.8546998448005,1261.8546998448005,1614607512660.0,0.007963383734456575,0.0,1.0515455832040004,1.0515455832040004,1.0,1.0515455832040004,0.5749047569444444,1.0913604425462338,0.0,0.0963975,0.0963975
139636,-2072.0,0.41822,sel,initial_shrt_entry,-0.15597933120000002,shrt,0.0,0.41393,-2072.0,0.41822,0.0,1.021096653594265,1.4411797207475017,1261.5744005136007,61.69872051359985,0.0,66.70331999999986,-5.004599486400002,972.7237871802674,1261.6987205136006,1614609112298.0,0.008197927257573878,9.854353413424196e-05,1.0514156004280004,1.0513120004280005,0.999901466175737,1.0513120004280005,0.5934190856481482,1.0879803111921869,0.44434388888888887,0.0,0.44434388888888887
144134,2072.0,0.41615,buy,shrt_close,-0.15520730400000002,shrt,0.0,0.41393,-0.0,0.41822,4.289039999999918,0.0,1.0,1265.8325532096005,65.83255320959977,0.0,70.99235999999978,-5.159806790400002,1265.8325532096005,1265.8325532096005,1614610804250.0,0.008462001542175034,0.0,1.0548604610080003,1.0548604610080003,1.0,1.0548604610080003,0.6130018634259259,1.091034307559741,0.9143305555555555,0.0,0.9143305555555555
146716,-2077.0,0.41865,sel,initial_shrt_entry,-0.156516489,shrt,0.0,0.41393,-2077.0,0.41865,0.0,1.0219705374922352,1.4408180976647602,1265.5721867206005,65.67603672059977,0.0,70.99235999999978,-5.316323279400002,975.7268367206004,1265.6760367206005,1614611735481.0,0.00861358887050767,8.205774517616883e-05,1.0547300306005003,1.0546434889338336,0.9999179489877449,1.0546434889338336,0.62378,1.0890338677625333,1.1730058333333333,0.0,1.1730058333333333
156670,-2741.0,0.42563,sel,shrt_reentry,-0.20999732940000002,shrt,0.0,0.41393,-4818.0,0.4226209796596098,0.0,0.6812309861711013,0.6004862939834167,1250.920399391201,65.46603939119977,0.0,70.99235999999978,-5.5263206088000025,572.1911060578676,1265.4660393912004,1614614571796.0,0.009197980917844248,0.011627950113435235,1.0545550328260003,1.0424336661593343,0.9885057049756965,1.0424336661593343,0.6566077199074074,1.0653379167297374,1.960871111111111,0.0,1.960871111111111
172530,2066.0,0.42053,buy,shrt_close,-0.1563866964,shrt,0.0,0.41393,-2752.0,0.4226209796596098,4.319963976753855,0.8771928658479524,1.0860214164893878,1275.4390326948005,69.62961667155362,0.0,75.31232397675363,-5.682707305200003,887.7547206870518,1269.6296166715542,1614617401859.0,0.010129109898229833,0.004554836314654657,1.0580246805596285,1.0628658605790005,1.004575677777962,1.0628658605790005,0.6893630787037037,1.092471287622981,2.746999722222222,0.0,2.746999722222222
172559,2752.0,0.42053,buy,shrt_close,-0.2083137408,shrt,0.0,0.41393,-0.0,0.4226209796596098,5.754376023246181,0.0,1.0,1275.1756789540004,75.1756789539998,0.0,81.06669999999981,-5.891021046000003,1275.1756789540004,1275.1756789540004,1614617405559.0,0.010130812466983375,0.0,1.0626463991283337,1.0626463991283337,1.0,1.0626463991283337,0.6894059027777778,1.0921381016803817,2.7480275,0.0,2.7480275
172699,2085.0,0.42,buy,initial_long_entry,-0.157626,long,2085.0,0.42,-0.0,0.4226209796596098,0.0,0.0,1.0,1274.9972029540004,75.01805295399981,0.0,81.06669999999981,-6.048647046000003,983.0972029540004,1275.0180529540005,1614617420125.0,0.01013903176441427,1.6352977051089054e-05,1.0625150441283338,1.0624976691283337,0.9999836472903644,1.0624976691283337,0.6895744907407407,1.0918929107737247,0.0,0.0040461111111111114,0.0040461111111111114
173643,-2085.0,0.42208,sel,long_close,-0.158406624,long,0.0,0.42,-0.0,0.4226209796596098,4.336800000000054,0.0,1.0,1279.1964463300005,79.19644632999987,0.0,85.40349999999987,-6.207053670000003,1279.1964463300005,1279.1964463300005,1614617582821.0,0.010194453312805442,0.0,1.0659970386083337,1.0659970386083337,1.0,1.0659970386083337,0.6914575462962963,1.0968349750331177,0.0,0.04923944444444445,0.04923944444444445
174732,-2071.0,0.42426,sel,initial_shrt_entry,-0.15815564280000002,shrt,0.0,0.42,-2071.0,0.42426,0.0,1.0357166063637493,1.4410007220451315,1278.9554506872005,79.03829068719988,0.0,85.40349999999987,-6.365209312800003,986.0746306872004,1279.0382906872005,1614617826136.0,0.010258387704964327,6.4771607138874e-05,1.0658652422393338,1.0657962089060005,0.9999352325879505,1.0657962089060005,0.6942736921296296,1.0961263234350112,0.0675875,0.0,0.0675875
175478,2071.0,0.42216,buy,shrt_close,-0.15737280480000002,shrt,0.0,0.42,-0.0,0.42426,4.349100000000096,0.0,1.0,1283.2300178824007,83.23001788239998,0.0,89.75259999999996,-6.5225821176000025,1283.2300178824007,1283.2300178824007,1614617955991.0,0.01030218481841752,0.0,1.069358348235334,1.069358348235334,1.0,1.069358348235334,0.6957766435185185,1.1011771805152022,0.10365833333333334,0.0,0.10365833333333334
178367,2098.0,0.41997,buy,initial_long_entry,-0.15859747080000003,long,2098.0,0.41997,-0.0,0.42426,0.0,0.0,1.0,1283.0294604116007,83.07142041159997,0.0,89.75259999999996,-6.681179588400003,989.3304404116006,1283.0714204116007,1614618902877.0,0.010471795891830758,3.270384764708083e-05,1.069226183676334,1.0691912170096671,0.9999672972218596,1.0691912170096671,0.7067359722222222,1.0992894887942013,0.0,0.2630238888888889,0.2630238888888889
180153,-2098.0,0.42205,sel,long_close,-0.159382962,long,0.0,0.41997,-0.0,0.42426,4.363839999999938,0.0,1.0,1287.2758774496006,87.27587744959992,0.0,94.1164399999999,-6.840562550400002,1287.2758774496006,1287.2758774496006,1614619495962.0,0.010576650643342022,0.0,1.072729897874667,1.072729897874667,1.0,1.072729897874667,0.7136003819444444,1.1033861658193165,0.0,0.4277697222222222,0.4277697222222222
182517,2105.0,0.41979,buy,initial_long_entry,-0.15905843100000003,long,2105.0,0.41979,-0.0,0.42426,0.0,0.0,1.0,1287.1168190186004,87.11681901859991,0.0,94.1164399999999,-6.999620981400002,992.5641690186003,1287.1168190186006,1614620389156.0,0.010715439351389407,1.766534879224092e-16,1.0725973491821672,1.072597349182167,0.9999999999999998,1.072597349182167,0.723938275462963,1.1016490187350827,0.0,0.6758791666666667,0.6758791666666667
189858,2778.0,0.41266,buy,long_reentry,-0.20634650640000002,long,4883.0,0.41573365349170593,-0.0,0.42426,0.0,0.15306061455388062,0.6290698561606226,1271.8041625122,86.91047251219992,0.0,94.1164399999999,-7.205967487800002,595.1283525122,1286.9104725122006,1614622699361.0,0.011146424083105082,0.011877858592757725,1.072425393760167,1.0598368020935,0.9882615688327477,1.0598368020935,0.7506767592592593,1.0804922503545926,0.0,1.3176027777777777,1.3176027777777777
225444,-2125.0,0.41607,sel,initial_shrt_entry,-0.159146775,shrt,4883.0,0.41573365349170593,-2125.0,0.41607,0.0,0.0,1.0,1288.4212857372006,86.75132573719992,0.0,94.1164399999999,-7.365114262800002,317.0292257372005,1286.7513257372007,1614635620300.0,0.013235652071503661,0.0012961288504671354,1.0722927714476673,1.0736844047810006,1.0012978109807218,1.0736844047810006,0.9002246643518519,1.08217830081083,3.5891497222222224,0.0,3.5891497222222224
226589,-2115.0,0.41779,sel,long_close,-0.15905265300000002,long,2768.0,0.41573365349170593,-2125.0,0.41607,4.349172865041937,0.0,1.0,1292.9848430842005,90.94144594924185,0.0,98.46561286504183,-7.524166915800002,614.6850087958533,1290.9414459492425,1614635932611.0,0.013302874182634903,0.0015803720715579534,1.0757845382910354,1.0774873692368339,1.0015828736007895,1.0774873692368339,0.903839375,1.08607686307391,0.0,0.08675305555555556,0.08675305555555556
226610,-2768.0,0.41779,sel,long_close,-0.2081596896,long,0.0,0.41573365349170593,-2125.0,0.41607,5.691967134957959,1.0174670545897522,1.4350637913788824,1292.6640033946005,96.4252533945998,0.0,104.1575799999998,-7.732326605400003,997.9477533946006,1296.4252533946005,1614635942871.0,0.013304107077249537,0.0029096888210105544,1.0803543778288338,1.0772200028288337,0.9970987529052281,1.0772200028288337,0.903958125,1.085766958557651,0.0,0.08960305555555556,0.08960305555555556
234175,-2805.0,0.42304,sel,shrt_reentry,-0.21359289600000003,shrt,0.0,0.41573365349170593,-4930.0,0.42003568965517246,0.0,0.6789287002920813,0.6047668241474964,1281.252510498601,96.21166049859981,0.0,104.1575799999998,-7.945919501400002,590.9938604986008,1296.2116604986006,1614639704301.0,0.01374824268485464,0.011675411269382263,1.0801763837488338,1.0677104254155008,0.9884593307899687,1.0677104254155008,0.9474931944444445,1.0715940098017498,1.0448416666666667,0.0,1.0448416666666667
241495,-3614.0,0.43639,sel,shrt_reentry,-0.28388042280000003,shrt,0.0,0.41573365349170593,-8544.0,0.42695334854868916,0.0,0.5752122413574036,0.3180848793707689,1215.2155900758007,95.92778007579982,0.0,104.1575799999998,-8.229799924200002,-0.7475465908660226,1295.9277800758007,1614640113887.0,0.014177994521955681,0.06641800077216375,1.079939816729834,1.0126796583965005,0.937718604970966,1.0126796583965005,0.9522337731481482,1.0133199168678106,1.1586155555555555,0.0,1.1586155555555555
269142,2093.0,0.42484,buy,shrt_close,-0.16005422160000002,shrt,0.0,0.41573365349170593,-6451.0,0.42695334854868916,4.423238512406422,0.6240966588568718,0.4690157679523397,1313.8241758542017,100.19096436660624,0.0,108.58081851240622,-8.389854145800001,395.7321586916705,1300.1909643666072,1614645792063.0,0.015801129636755194,0.010376739702426833,1.083492470305506,1.0948534798785015,1.0104855454784951,1.0948534798785015,1.0179534027777777,1.0931050245406084,2.7358866666666666,0.0,2.7358866666666666
269146,655.0,0.42481,buy,initial_long_entry,-0.05008509900000001,long,655.0,0.42481,-6451.0,0.42695334854868916,0.0,0.6467634676753612,0.5225128711755207,1314.025580755201,100.14087926760624,0.0,108.58081851240622,-8.439939244800001,303.18338025933645,1300.1408792676073,1614645792063.0,0.015801364473824648,0.010566538194495302,1.083450732723006,1.0950213172960008,1.0106793822954134,1.0950213172960008,1.0179534027777777,1.0932696383216598,0.0,0.0,0.0
269172,2100.0,0.42484,buy,shrt_close,-0.16058952,shrt,655.0,0.42481,-4351.0,0.42695334854868916,4.438031952247245,0.772822471066558,0.8192619375389782,1313.7809912352009,104.41832169985348,0.0,113.01885046465347,-8.600528764800002,601.8061347234187,1304.4183216998545,1614645792935.0,0.015802890914776102,0.007126507079801592,1.0870152680832121,1.0948174926960008,1.0071776587154537,1.0948174926960008,1.0179634953703705,1.093068764097415,0.00024222222222222223,0.0,0.00024222222222222223
269610,2116.0,0.42306,buy,shrt_close,-0.16113509280000002,shrt,655.0,0.42481,-2235.0,0.42695334854868916,8.23832552902628,1.2398165110159232,1.930731162575462,1320.0824961424012,112.49551213607975,0.0,121.25717599367975,-8.761663857600002,909.2520681402943,1312.4955121360808,1614645840326.0,0.015828605573881327,0.005747355963351782,1.0937462601134007,1.1000687467853343,1.0057805790085885,1.1000687467853343,1.0185120023148149,1.0981634849184718,0.01340638888888889,0.0,0.01340638888888889
269821,2235.0,0.42484,buy,shrt_close,-0.170913132,shrt,655.0,0.42481,-0.0,0.42695334854868916,4.723334006320282,0.0,1.0,1317.054483010401,117.04793301040003,0.0,125.98051000000004,-8.932576989600003,1224.3042996770678,1317.047933010401,1614645853804.0,0.015840993229295032,4.973218712326718e-06,1.0975399441753342,1.0975454025086675,1.0000049732434453,1.0975454025086675,1.0186679976851851,1.0956749097226346,0.017150277777777778,0.0,0.017150277777777778
270636,864.0,0.42231,buy,long_reentry,-0.0656776512,long,1519.0,0.42338801184990127,-0.0,0.42695334854868916,0.0,0.0,1.0,1315.3295653592008,116.98225535920002,0.0,125.98051000000004,-8.998254640800003,1100.9541020258675,1316.982255359201,1614646009273.0,0.01588884128219631,0.0012564835791163795,1.0974852127993342,1.0961079711326673,0.9987450931906828,1.0961079711326673,1.0204674074074074,1.0940924015481504,0.0,0.04318583333333333,0.04318583333333333
276530,-1519.0,0.42548,sel,long_close,-0.11633474160000001,long,0.0,0.42338801184990127,-0.0,0.42695334854868916,3.17773000000001,0.0,1.0,1320.0436506176009,120.04365061760004,0.0,129.15824000000003,-9.114589382400002,1320.0436506176009,1320.0436506176009,1614650950482.0,0.016234873704036954,0.0,1.1000363755146674,1.1000363755146674,1.0,1.1000363755146674,1.077657326388889,1.0925044213245139,0.0,1.415743888888889,1.415743888888889
276971,2140.0,0.42368,buy,initial_long_entry,-0.163201536,long,2140.0,0.42368,-0.0,0.42695334854868916,0.0,0.0,1.0,1319.8376490816008,119.88044908160003,0.0,129.15824000000003,-9.277790918400003,1017.6125824149342,1319.8804490816008,1614651070422.0,0.016260764490944272,3.2428230873490344e-05,1.0999003742346674,1.0998647075680006,0.9999675728206826,1.0998647075680006,1.0790455208333334,1.0922220931826359,0.0,1.4490605555555556,1.4490605555555556
277339,-2140.0,0.42578,sel,long_close,-0.164010456,long,0.0,0.42368,-0.0,0.42695334854868916,4.49399999999998,0.0,1.0,1324.2104386256008,124.21043862560002,0.0,133.65224,-9.441801374400002,1324.2104386256008,1324.2104386256008,1614651239876.0,0.016282369501334052,0.0,1.1035086988546674,1.1035086988546674,1.0,1.1035086988546674,1.0810067939814816,1.0953938493555702,0.0,1.496131111111111,1.496131111111111
278799,2146.0,0.42364,buy,initial_long_entry,-0.1636436592,long,2146.0,0.42364,-0.0,0.42695334854868916,0.0,0.0,1.0,1324.0253349664008,124.04679496640001,0.0,133.65224,-9.605445033600002,1020.9815216330675,1324.0467949664007,1614651694899.0,0.016368085031684805,1.620814906874741e-05,1.1033723291386672,1.103354445805334,0.9999837921136311,1.103354445805334,1.0862732638888888,1.0947691819129874,0.0,1.6225263888888888,1.6225263888888888
280711,-2146.0,0.42574,sel,long_close,-0.16445484720000003,long,0.0,0.42364,-0.0,0.42695334854868916,4.50659999999998,0.0,1.0,1328.3889401192007,128.3889401192,0.0,138.15884,-9.769899880800002,1328.3889401192007,1328.3889401192007,1614652332540.0,0.016480337150883873,0.0,1.1069907834326673,1.1069907834326673,1.0,1.1069907834326673,1.0936533680555556,1.0973970775405268,0.0,1.7996488888888889,1.7996488888888889
